,Ngành,YOY-Pre-Month,MOM,E-YOY,YTD-YOY,Date,Month,PreMonth,YOY
847,"Sửa chữa, bảo dưỡng và lắp đặt máy móc, thiết bị",25.560000000000002,8.14,-2.200000000000003,6.590000000000003,2022-12-29,2022-12,2022-11,-2.200000000000003
848,Sản xuất và phân phối điện,2.680000000000007,-0.5799999999999983,1.3100000000000023,7.019999999999996,2022-12-29,2022-12,2022-11,1.3100000000000023
849,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",6.959999999999994,-1.0999999999999943,5.519999999999996,6.430000000000007,2022-12-29,2022-12,2022-11,5.519999999999996
850,"Khai thác, xử lý và cung cấp nước",5.260000000000005,-0.3499999999999943,6.3799999999999955,4.349999999999994,2022-12-29,2022-12,2022-11,6.3799999999999955
851,Thoát nước và xử lý nước thải,10.430000000000007,1.4899999999999949,-15.299999999999997,4.239999999999995,2022-12-29,2022-12,2022-11,-15.299999999999997
852,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",8.799999999999997,-2.549999999999997,8.989999999999995,9.810000000000002,2022-12-29,2022-12,2022-11,8.989999999999995
853,Toàn ngành công nghiệp,5.480000000000004,0.29000000000000625,5.299999999999997,8.569999999999993,2022-11-29,2022-11,2022-10,3.4599999999999937
854,Khai khoáng,12.11,5.090000000000003,15.950000000000003,6.469999999999999,2022-11-29,2022-11,2022-10,16.75
855,Khai thác than cứng và than non,5.310000000000002,5.760000000000005,-4.769999999999996,5.819999999999993,2022-11-29,2022-11,2022-10,-4.969999999999999
856,Khai thác dầu thô và khí đốt tự nhiên,15.549999999999997,5.799999999999997,31.939999999999998,4.599999999999994,2022-11-29,2022-11,2022-10,32.870000000000005
857,Khai thác quặng kim loại,12.879999999999995,3.719999999999999,8.909999999999997,7.950000000000003,2022-11-29,2022-11,2022-10,0.9000000000000057
858,Khai khoáng khác,6.25,2.8499999999999943,0.030000000000001137,0.6500000000000057,2022-11-29,2022-11,2022-10,-0.23999999999999488
859,Hoạt động dịch vụ hỗ trợ khai thác mỏ và quặng,25.230000000000004,-0.4200000000000017,28.039999999999992,51.06,2022-11-29,2022-11,2022-10,41.28
860,"Công nghiệp chế biến, chế tạo",4.420000000000002,0.09999999999999432,4.400000000000006,8.920000000000002,2022-11-29,2022-11,2022-10,2.319999999999993
861,"Sản xuất, chế biến thực phẩm",7.569999999999993,4.930000000000007,6.75,9.040000000000006,2022-11-29,2022-11,2022-10,7.069999999999993
862,Sản xuất đồ uống,42.110000000000014,0.7000000000000028,20.5,31.03,2022-11-29,2022-11,2022-10,22.129999999999995
863,Sản xuất sản phẩm thuốc lá,-1.3700000000000045,-1.7000000000000028,4.599999999999994,9.099999999999994,2022-11-29,2022-11,2022-10,2.1700000000000017
864,Dệt,0.9699999999999989,-1.8799999999999955,7.790000000000006,4.349999999999994,2022-11-29,2022-11,2022-10,5.329999999999998
865,Sản xuất trang phục,-4.939999999999998,9.079999999999998,2.230000000000004,16.430000000000007,2022-11-29,2022-11,2022-10,4.219999999999999
866,Sản xuất da và các sản phẩm có liên quan,2.700000000000003,3.019999999999996,8.739999999999995,16.650000000000006,2022-11-29,2022-11,2022-10,6.719999999999999
867,"Chế biến gỗ và sản xuất sản phẩm từ gỗ, tre, nứa (trừ giường, tủ, bàn ghế); sản xuất sản phẩm từ rơm, rạ và vật liệu tết bện",28.00999999999999,1.980000000000004,26.060000000000002,18.379999999999995,2022-11-29,2022-11,2022-10,17.260000000000005
868,Sản xuất giấy và sản phẩm từ giấy,13.950000000000003,-0.8700000000000045,7.170000000000002,10.299999999999997,2022-11-29,2022-11,2022-10,9.150000000000006
869,"In, sao chép bản ghi các loại",-2.319999999999993,2.469999999999999,-6.390000000000001,4.980000000000004,2022-11-29,2022-11,2022-10,-7.450000000000003
870,"Sản xuất than cốc, sản phẩm dầu mỏ tinh chế",45.75,5.030000000000001,34.879999999999995,9.36,2022-11-29,2022-11,2022-10,29.930000000000007
871,Sản xuất hoá chất và sản phẩm hoá chất,2.6299999999999955,3.260000000000005,-0.06999999999999318,4.459999999999994,2022-11-29,2022-11,2022-10,-4.450000000000003
872,"Sản xuất thuốc, hoá dược và dược liệu",17.58,-2.680000000000007,25.870000000000005,18.83,2022-11-29,2022-11,2022-10,27.72
873,Sản xuất sản phẩm từ cao su và plastic,-3.8100000000000023,1.1500000000000057,-19.870000000000005,-7.010000000000005,2022-11-29,2022-11,2022-10,-16.64
874,Sản xuất sản phẩm từ khoáng phi kim loại khác,2.8599999999999994,8.230000000000004,6.719999999999999,6.920000000000002,2022-11-29,2022-11,2022-10,2.980000000000004
875,Sản xuất kim loại,-14.64,2.739999999999995,-6.709999999999994,-2.5999999999999943,2022-11-29,2022-11,2022-10,-4.819999999999993
876,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",-0.35999999999999943,0.7399999999999949,-2.230000000000004,7.579999999999998,2022-11-29,2022-11,2022-10,-1.1500000000000057
877,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",5.310000000000002,3.1700000000000017,5.6200000000000045,8.469999999999999,2022-11-29,2022-11,2022-10,5.939999999999998
878,Sản xuất thiết bị điện,-2.3700000000000045,-20.900000000000006,-7.890000000000001,10.39,2022-11-29,2022-11,2022-10,-13.879999999999995
879,"Sản xuất máy móc, thiết bị chưa được phân vào đâu",7.969999999999999,11.030000000000001,17.209999999999994,16.239999999999995,2022-11-29,2022-11,2022-10,24.5
880,Sản xuất xe có động cơ,18.03,15.840000000000003,16.060000000000002,7.3799999999999955,2022-11-29,2022-11,2022-10,14.61
881,Sản xuất phương tiện vận tải khác,28.629999999999995,10.200000000000003,27.409999999999997,12.680000000000007,2022-11-29,2022-11,2022-10,28.599999999999994
882,"Sản xuất giường, tủ, bàn, ghế",-9.209999999999994,-2.6700000000000017,-7.709999999999994,2.239999999999995,2022-11-29,2022-11,2022-10,-12.120000000000005
883,"Công nghiệp chế biến, chế tạo khác",5.010000000000005,2.6700000000000017,1.9000000000000057,14.89,2022-11-29,2022-11,2022-10,-2.1099999999999994
884,"Sửa chữa, bảo dưỡng và lắp đặt máy móc, thiết bị",1.6899999999999977,-7.810000000000002,7.099999999999994,6.0,2022-11-29,2022-11,2022-10,25.560000000000002
885,Sản xuất và phân phối điện,9.340000000000003,-2.0,4.599999999999994,7.680000000000007,2022-11-29,2022-11,2022-10,2.680000000000007
886,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",14.420000000000002,1.1200000000000045,13.150000000000006,7.090000000000003,2022-11-29,2022-11,2022-10,6.959999999999994
887,"Khai thác, xử lý và cung cấp nước",5.730000000000004,1.0900000000000034,6.010000000000005,4.239999999999995,2022-11-29,2022-11,2022-10,5.260000000000005
888,Thoát nước và xử lý nước thải,15.459999999999994,3.6299999999999955,10.510000000000005,6.760000000000005,2022-11-29,2022-11,2022-10,10.430000000000007
889,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",26.879999999999995,0.7900000000000063,23.72,11.269999999999996,2022-11-29,2022-11,2022-10,8.799999999999997
890,Toàn ngành công nghiệp,10.298920543814205,3.0400000000000063,6.271515221224803,9.00528313330743,2022-10-29,2022-10,2022-09,5.480000000000004
891,Khai khoáng,14.879999999999995,3.0900000000000034,6.280000000000001,5.040000000000006,2022-10-29,2022-10,2022-09,12.11
892,Khai thác than cứng và than non,10.049999999999997,8.069999999999993,2.269999999999996,6.739999999999995,2022-10-29,2022-10,2022-09,5.310000000000002
893,Khai thác dầu thô và khí đốt tự nhiên,20.78,0.7099999999999937,7.709999999999994,1.730000000000004,2022-10-29,2022-10,2022-09,15.549999999999997
894,Khai thác quặng kim loại,8.590000000000003,8.39,11.980000000000004,7.209999999999994,2022-10-29,2022-10,2022-09,12.879999999999995
895,Khai khoáng khác,3.3900000000000006,2.4599999999999937,3.6700000000000017,0.45999999999999375,2022-10-29,2022-10,2022-09,6.25
896,Hoạt động dịch vụ hỗ trợ khai thác mỏ và quặng,8.670000000000002,5.310000000000002,16.840000000000003,52.5,2022-10-29,2022-10,2022-09,25.230000000000004
897,"Công nghiệp chế biến, chế tạo",9.560000000000002,3.4200000000000017,5.709999999999994,9.579999999999998,2022-10-29,2022-10,2022-09,4.420000000000002
898,"Sản xuất, chế biến thực phẩm",14.060000000000002,5.150000000000006,12.010000000000005,9.739999999999995,2022-10-29,2022-10,2022-09,7.569999999999993
899,Sản xuất đồ uống,68.85,6.530000000000001,33.96000000000001,31.539999999999992,2022-10-29,2022-10,2022-09,42.110000000000014
900,Sản xuất sản phẩm thuốc lá,17.599999999999994,1.6599999999999966,-6.560000000000002,8.980000000000004,2022-10-29,2022-10,2022-09,-1.3700000000000045
901,Dệt,3.989999999999995,0.04999999999999716,-2.4200000000000017,3.6899999999999977,2022-10-29,2022-10,2022-09,0.9699999999999989
902,Sản xuất trang phục,11.420000000000002,5.700000000000003,5.5,19.230000000000004,2022-10-29,2022-10,2022-09,-4.939999999999998
903,Sản xuất da và các sản phẩm có liên quan,32.33000000000001,1.6299999999999955,4.219999999999999,17.700000000000003,2022-10-29,2022-10,2022-09,2.700000000000003
904,"Chế biến gỗ và sản xuất sản phẩm từ gỗ, tre, nứa (trừ giường, tủ, bàn ghế); sản xuất sản phẩm từ rơm, rạ và vật liệu tết bện",36.58000000000001,2.549999999999997,25.0,17.28,2022-10-29,2022-10,2022-09,28.00999999999999
905,Sản xuất giấy và sản phẩm từ giấy,15.780000000000001,2.019999999999996,15.719999999999999,10.840000000000003,2022-10-29,2022-10,2022-09,13.950000000000003
906,"In, sao chép bản ghi các loại",9.379999999999995,1.6599999999999966,2.0900000000000034,6.939999999999998,2022-10-29,2022-10,2022-09,-2.319999999999993
907,"Sản xuất than cốc, sản phẩm dầu mỏ tinh chế",23.400000000000006,0.8299999999999983,38.400000000000006,6.3799999999999955,2022-10-29,2022-10,2022-09,45.75
908,Sản xuất hoá chất và sản phẩm hoá chất,8.5,5.200000000000003,2.9599999999999937,4.959999999999994,2022-10-29,2022-10,2022-09,2.6299999999999955
909,"Sản xuất thuốc, hoá dược và dược liệu",18.14,-2.5900000000000034,11.209999999999994,17.450000000000003,2022-10-29,2022-10,2022-09,17.58
910,Sản xuất sản phẩm từ cao su và plastic,3.319999999999993,2.1099999999999994,-3.4200000000000017,-5.390000000000001,2022-10-29,2022-10,2022-09,-3.8100000000000023
911,Sản xuất sản phẩm từ khoáng phi kim loại khác,9.700000000000003,10.75,7.299999999999997,7.400000000000006,2022-10-29,2022-10,2022-09,2.8599999999999994
912,Sản xuất kim loại,2.700000000000003,1.0300000000000011,-7.560000000000002,-1.480000000000004,2022-10-29,2022-10,2022-09,-14.64
913,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",8.290000000000006,-1.5,6.390000000000001,9.310000000000002,2022-10-29,2022-10,2022-09,-0.35999999999999943
914,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",-0.12999999999999545,2.769999999999996,2.5900000000000034,8.329999999999998,2022-10-29,2022-10,2022-09,5.310000000000002
915,Sản xuất thiết bị điện,1.9500000000000028,2.799999999999997,0.9000000000000057,12.840000000000003,2022-10-29,2022-10,2022-09,-2.3700000000000045
916,"Sản xuất máy móc, thiết bị chưa được phân vào đâu",43.75,-8.420000000000002,9.799999999999997,16.319999999999993,2022-10-29,2022-10,2022-09,7.969999999999999
917,Sản xuất xe có động cơ,17.090000000000003,16.730000000000004,22.680000000000007,6.840000000000003,2022-10-29,2022-10,2022-09,18.03
918,Sản xuất phương tiện vận tải khác,69.13,7.0,28.810000000000002,11.030000000000001,2022-10-29,2022-10,2022-09,28.629999999999995
919,"Sản xuất giường, tủ, bàn, ghế",-1.3400000000000034,0.060000000000002274,-5.530000000000001,3.450000000000003,2022-10-29,2022-10,2022-09,-9.209999999999994
920,"Công nghiệp chế biến, chế tạo khác",17.75,-2.280000000000001,6.099999999999994,16.519999999999996,2022-10-29,2022-10,2022-09,5.010000000000005
921,"Sửa chữa, bảo dưỡng và lắp đặt máy móc, thiết bị",4.019999999999996,0.7000000000000028,-5.290000000000006,5.049999999999997,2022-10-29,2022-10,2022-09,1.6899999999999977
922,Sản xuất và phân phối điện,16.430000000000007,-0.5,10.5,7.840000000000003,2022-10-29,2022-10,2022-09,9.340000000000003
923,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",9.14,2.9200000000000017,15.670000000000002,6.590000000000003,2022-10-29,2022-10,2022-09,14.420000000000002
924,"Khai thác, xử lý và cung cấp nước",7.459999999999994,-2.1500000000000057,5.540000000000006,4.040000000000006,2022-10-29,2022-10,2022-09,5.730000000000004
925,Thoát nước và xử lý nước thải,34.94999999999999,0.09999999999999432,22.709999999999994,7.069999999999993,2022-10-29,2022-10,2022-09,15.459999999999994
926,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",7.950000000000003,10.159999999999997,29.27000000000001,10.189999999999998,2022-10-29,2022-10,2022-09,26.879999999999995
927,Toàn ngành công nghiệp,13.329999999999998,1.8199999999999932,13.010000000000005,9.590000000000003,2022-09-29,2022-09,2022-08,10.298920543814205
928,Khai khoáng,7.519999999999996,-5.200000000000003,16.319999999999993,5.040000000000006,2022-09-29,2022-09,2022-08,14.879999999999995
929,Khai thác than cứng và than non,4.409999999999997,-4.030000000000001,9.049999999999997,7.1299999999999955,2022-09-29,2022-09,2022-08,10.049999999999997
930,Khai thác dầu thô và khí đốt tự nhiên,6.829999999999998,-6.760000000000005,22.25,1.2800000000000011,2022-09-29,2022-09,2022-08,20.78
931,Khai thác quặng kim loại,-7.579999999999998,7.849999999999994,-4.609999999999999,5.140000000000001,2022-09-29,2022-09,2022-08,8.590000000000003
932,Khai khoáng khác,7.239999999999995,3.980000000000004,7.359999999999999,0.5400000000000063,2022-09-29,2022-09,2022-08,3.3900000000000006
933,Hoạt động dịch vụ hỗ trợ khai thác mỏ và quặng,37.75999999999999,-14.64,20.83,58.0,2022-09-29,2022-09,2022-08,8.670000000000002
934,"Công nghiệp chế biến, chế tạo",14.099999999999994,3.25,12.469999999999999,10.36,2022-09-29,2022-09,2022-08,9.560000000000002
935,"Sản xuất, chế biến thực phẩm",22.959999999999994,3.3499999999999943,16.92,9.810000000000002,2022-09-29,2022-09,2022-08,14.060000000000002
936,Sản xuất đồ uống,106.72999999999999,3.510000000000005,74.97,31.939999999999998,2022-09-29,2022-09,2022-08,68.85
937,Sản xuất sản phẩm thuốc lá,34.33000000000001,-2.9000000000000057,20.900000000000006,11.420000000000002,2022-09-29,2022-09,2022-08,17.599999999999994
938,Dệt,9.25,-0.29000000000000625,9.659999999999997,4.980000000000004,2022-09-29,2022-09,2022-08,3.989999999999995
939,Sản xuất trang phục,27.159999999999997,2.780000000000001,24.209999999999994,22.5,2022-09-29,2022-09,2022-08,11.420000000000002
940,Sản xuất da và các sản phẩm có liên quan,52.25999999999999,1.3100000000000023,41.879999999999995,20.400000000000006,2022-09-29,2022-09,2022-08,32.33000000000001
941,"Chế biến gỗ và sản xuất sản phẩm từ gỗ, tre, nứa (trừ giường, tủ, bàn ghế); sản xuất sản phẩm từ rơm, rạ và vật liệu tết bện",47.370000000000005,-3.769999999999996,41.889999999999986,16.349999999999994,2022-09-29,2022-09,2022-08,36.58000000000001
942,Sản xuất giấy và sản phẩm từ giấy,13.670000000000002,-1.4300000000000068,19.870000000000005,10.75,2022-09-29,2022-09,2022-08,15.780000000000001
943,"In, sao chép bản ghi các loại",9.780000000000001,0.9699999999999989,13.349999999999994,8.090000000000003,2022-09-29,2022-09,2022-08,9.379999999999995
944,"Sản xuất than cốc, sản phẩm dầu mỏ tinh chế",22.980000000000004,-1.0699999999999932,23.620000000000005,3.5400000000000063,2022-09-29,2022-09,2022-08,23.400000000000006
945,Sản xuất hoá chất và sản phẩm hoá chất,13.659999999999997,1.7000000000000028,15.450000000000003,5.8700000000000045,2022-09-29,2022-09,2022-08,8.5
