,Ngành,Total-Pre-Month,E-Total-M,E-MOM,YOY,Total-YTD,YTD-YOY,Date,Month,PreMonth,Total-M,MOM
3719,"Thép thanh, thép góc",1844.5000000000002,331.8,-82.01138519924099,20.900000000000006,2176.3,11.200000000000003,2015-07-29,2015-07,2015-06,2199.6,19.251829764163702
3720,Điện thoại di động,104.9,16.9,-83.88941849380362,20.200000000000003,121.8,56.900000000000006,2015-07-29,2015-07,2015-06,129.2,23.164918970448028
3721,Tivi,2140.0,415.2,-80.5981308411215,49.900000000000006,2555.2,40.400000000000006,2015-07-29,2015-07,2015-06,2529.3999999999996,18.196261682242977
3722,Ô tô,88.7,17.7,-80.04509582863585,54.099999999999994,106.4,57.80000000000001,2015-07-29,2015-07,2015-06,107.2,20.856820744081176
3723,Xe máy,1373.0,217.4,-84.16605972323379,-6.400000000000006,1590.4,-13.299999999999997,2015-07-29,2015-07,2015-06,1608.2,17.130371449380917
3724,Điện sản xuất,76.6,14.4,-81.20104438642298,12.099999999999994,91.0,12.0,2015-07-29,2015-07,2015-06,90.9,18.66840731070498
3725,Nước máy thương phẩm,1137.0,204.5,-82.01407211961302,8.900000000000006,1341.5,6.099999999999994,2015-07-29,2015-07,2015-06,1335.9,17.4934036939314
3726,Than đá (than sạch),17460.899999999998,3557.4,-79.62647973472157,3.5194761770313505,21018.3,3.7190681867300412,2015-06-29,2015-06,2015-05,21420.0,22.674088964486373
3727,Dầu mỏ thô khai thác,6928.974615384621,1450.0,-79.0733827083084,16.935483870967744,8378.97461538462,10.979553692162412,2015-06-29,2015-06,2015-05,8399.0,21.215626643391587
3728,Khí đốt thiên nhiên dạng khí,4499.97064225,930.0,-79.33319850426852,2.19780219780219,5429.97064225,0.740822744358141,2015-06-29,2015-06,2015-05,5430.0,20.667453894432114
3729,Khí hoá lỏng (LPG),301.3250120000001,60.6,-79.88882515999038,179.39142461964042,361.9250120000001,8.431302638575971,2015-06-29,2015-06,2015-05,363.0,20.467928497087357
3730,Thuỷ hải sản chế biến,801.8000000000001,183.9,-77.06410576203542,6.299999999999997,985.7,5.271049408145203,2015-06-29,2015-06,2015-05,974.1,21.489149413818893
3731,Sữa tươi,429.2,81.2,-81.08108108108108,-7.2308921505120765,510.4,13.57365943598063,2015-06-29,2015-06,2015-05,525.4,22.41379310344827
3732,Sữa bột,35.800000000000004,5.4,-84.91620111731844,-11.836563983591304,41.2,-0.570783947167854,2015-06-29,2015-06,2015-05,44.7,24.860335195530723
3733,Đường kính,1163.0,16.6,-98.57265692175409,11.312277878361172,1179.6,2.921688464121914,2015-06-29,2015-06,2015-05,1181.0,1.547721410146167
3734,Bột ngọt,103.30000000000001,20.4,-80.25169409486932,-0.06862072345847992,123.7,4.347459271570699,2015-06-29,2015-06,2015-05,124.10000000000001,20.135527589545006
3735,Thức ăn cho gia súc,4510.0,974.7,-78.3880266075388,17.900000000000006,5484.7,16.30712877754634,2015-06-29,2015-06,2015-05,5474.5,21.385809312638585
3736,Thức ăn cho thủy sản,1366.6,324.1,-76.28420898580418,10.615878994105387,1690.7,19.04885648747654,2015-06-29,2015-06,2015-05,1674.9,22.559637055466126
3737,Bia,1232.0,300.5,-75.60876623376623,1.7855751616059194,1532.5,5.6109382549918365,2015-06-29,2015-06,2015-05,1538.7,24.89448051948054
3738,Thuốc lá điếu,2068.2,423.5,-79.52325693840054,1.2000000000000028,2491.7,1.7217182235557544,2015-06-29,2015-06,2015-05,2484.3999999999996,20.123779131612025
3739,Vải dệt từ sợi tự nhiên,118.29999999999998,26.9,-77.26120033812342,0.8126190081552807,145.2,2.156774494657128,2015-06-29,2015-06,2015-05,144.5,22.147083685545226
3740,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,284.6,68.6,-75.89599437807449,9.665498918105598,353.2,2.4710113586010607,2015-06-29,2015-06,2015-05,336.79999999999995,18.341531974701326
3741,Quần áo mặc thường,1212.5,310.3,-74.4082474226804,20.15435027019062,1522.8,5.526362152749314,2015-06-29,2015-06,2015-05,1477.1,21.822680412371113
3742,"Giày, dép da",125.9,24.6,-80.46068308181096,16.19999999999999,150.5,19.497589236561126,2015-06-29,2015-06,2015-05,151.70000000000002,20.492454328832423
3743,Phân U rê,945.1999999999999,214.4,-77.316969953449,21.479862593413344,1159.6,3.770953601552833,2015-06-29,2015-06,2015-05,1106.1,17.022852306390178
3744,Phân hỗn hợp N.P.K,1007.1999999999999,247.6,-75.41699761715647,2.0278603520349776,1254.8,2.636221539410627,2015-06-29,2015-06,2015-05,1254.2,24.523431294678332
3745,Sơn hoá học,229.7,46.2,-79.88680888114932,8.5,275.9,10.930213221154588,2015-06-29,2015-06,2015-05,280.9,22.289943404440578
3746,"Dầu gội đầu, dầu xả",25.299999999999997,5.9,-76.67984189723319,-0.4589458192928504,31.2,3.196780092266536,2015-06-29,2015-06,2015-05,30.3,19.76284584980239
3747,Xi măng,26.1,6.0,-77.01149425287356,26.825745190778605,32.1,10.458574042636187,2015-06-29,2015-06,2015-05,31.500000000000004,20.689655172413794
3748,"Sắt, thép thô",1402.0,403.2,-71.24108416547789,8.219785865947188,1805.2,3.240111046127396,2015-06-29,2015-06,2015-05,1752.3999999999999,24.992867332382303
3749,Thép cán,1655.9,351.1,-78.79702880608733,22.915552195934083,2007.0,18.20710512759895,2015-06-29,2015-06,2015-05,2010.6,21.420375626547482
3750,"Thép thanh, thép góc",1487.2,344.3,-76.8491124260355,22.249445829500857,1831.5,8.84885052651481,2015-06-29,2015-06,2015-05,1844.5000000000002,24.025013448090377
3751,Điện thoại di động,88.8,18.5,-79.16666666666666,49.788671820652525,107.3,68.7524645580094,2015-06-29,2015-06,2015-05,104.9,18.130630630630648
3752,Tivi,1738.2000000000003,426.1,-75.48613508226902,30.26825441571748,2164.3,40.31138843231875,2015-06-29,2015-06,2015-05,2140.0,23.115866988839002
3753,Ô tô,71.5,16.6,-76.78321678321679,46.88918735566625,88.1,57.60071232002943,2015-06-29,2015-06,2015-05,88.7,24.055944055944067
3754,Xe máy,1162.7,225.2,-80.63128924056076,6.065914621025726,1387.9,-13.33058630811793,2015-06-29,2015-06,2015-05,1373.0,18.08721080244257
3755,Điện sản xuất,61.400000000000006,13.8,-77.52442996742671,11.053310750867013,75.2,11.755800784320854,2015-06-29,2015-06,2015-05,76.6,24.75570032573289
3756,Nước máy thương phẩm,931.3,203.0,-78.20251261677225,5.34910566761657,1134.3,5.415289844261849,2015-06-29,2015-06,2015-05,1137.0,22.087404703103203
3757,Than đá (than sạch),13911.5,3671.2,-73.61032239514071,0.7699244679198074,17582.7,4.483325379316128,2015-05-29,2015-05,2015-04,17460.899999999998,25.51414297523631
3758,Dầu mỏ thô khai thác,5519.0,1270.0,-76.98858488856678,-0.03935458480913212,6789.0,7.590441568332196,2015-05-29,2015-05,2015-04,6928.974615384621,25.547646591495223
3759,Khí đốt thiên nhiên dạng khí,3463.0,919.0,-73.46231591105978,-0.5411255411255382,4382.0,-0.6364875998856832,2015-05-29,2015-05,2015-04,4499.97064225,29.944286521801928
3760,Khí hoá lỏng (LPG),242.3,61.0,-74.82459760627322,48.65853658536585,303.3,3.1924010272372385,2015-05-29,2015-05,2015-04,301.3250120000001,24.36030210482876
3761,Thuỷ hải sản chế biến,628.0,175.8,-72.00636942675159,1.8999999999999915,803.8,5.29965210131995,2015-05-29,2015-05,2015-04,801.8000000000001,27.675159235668815
3762,Sữa tươi,332.29999999999995,95.6,-71.23081552813723,4.482201750161835,427.9,18.24683980878686,2015-05-29,2015-05,2015-04,429.2,29.16039723141742
3763,Sữa bột,28.299999999999997,8.6,-69.6113074204947,19.884998220545327,36.9,4.603755751882673,2015-05-29,2015-05,2015-04,35.800000000000004,26.50176678445233
3764,Đường kính,1061.3,118.7,-88.81560350513521,137.0839845831101,1180.0,4.317327945756617,2015-05-29,2015-05,2015-04,1163.0,9.582587392820145
3765,Bột ngọt,84.4,20.5,-75.71090047393365,-0.22338772338773083,104.9,6.8859742986130215,2015-05-29,2015-05,2015-04,103.30000000000001,22.39336492890996
3766,Thức ăn cho gia súc,3553.5000000000005,952.6,-73.19262698747714,13.099999999999994,4506.1,15.867882552093192,2015-05-29,2015-05,2015-04,4510.0,26.917123962290688
3767,Thức ăn cho thủy sản,1057.2,309.0,-70.77185017026108,8.738157145413766,1366.2,21.201048923310466,2015-05-29,2015-05,2015-04,1366.6,29.265985622398773
3768,Bia,930.4000000000001,287.8,-69.067067927773,3.786805904945851,1218.2,5.388686237891193,2015-05-29,2015-05,2015-04,1232.0,32.41616509028373
3769,Thuốc lá điếu,1639.7000000000003,418.6,-74.47093980606209,8.800000000000011,2058.3,1.3387718421249133,2015-05-29,2015-05,2015-04,2068.2,26.132829176068768
3770,Vải dệt từ sợi tự nhiên,91.4,26.8,-70.67833698030634,5.566548596887458,118.2,2.376877498365147,2015-05-29,2015-05,2015-04,118.29999999999998,29.431072210065622
3771,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,220.8,66.3,-69.97282608695653,-4.784063404816962,287.1,1.761540229326755,2015-05-29,2015-05,2015-04,284.6,28.894927536231876
3772,Quần áo mặc thường,950.9000000000001,261.3,-72.52076979703439,9.021628199771257,1212.2,2.3177458458353044,2015-05-29,2015-05,2015-04,1212.5,27.510779261752006
3773,"Giày, dép da",100.39999999999999,30.3,-69.8207171314741,36.60000000000002,130.7,24.75599035758617,2015-05-29,2015-05,2015-04,125.9,25.398406374502017
3774,Phân U rê,747.6,215.0,-71.24130551096843,6.771543976387221,962.6,2.3060918301316633,2015-05-29,2015-05,2015-04,945.1999999999999,26.43124665596575
3775,Phân hỗn hợp N.P.K,748.2,251.2,-66.42608928094093,-0.17869360269878598,999.4,1.9851134987556804,2015-05-29,2015-05,2015-04,1007.1999999999999,34.61641272387061
3776,Sơn hoá học,184.4,45.9,-75.10845986984816,4.299999999999997,230.3,11.690890846805729,2015-05-29,2015-05,2015-04,229.7,24.566160520607355
3777,"Dầu gội đầu, dầu xả",19.2,5.5,-71.35416666666666,6.918532657327205,24.7,1.8273268883507257,2015-05-29,2015-05,2015-04,25.299999999999997,31.770833333333314
3778,Xi măng,20.3,6.3,-68.96551724137932,15.273795338164888,26.6,9.03584464394605,2015-05-29,2015-05,2015-04,26.1,28.571428571428584
3779,"Sắt, thép thô",1063.8,332.5,-68.7441248354954,-4.465747318656881,1396.3,1.4792970836293051,2015-05-29,2015-05,2015-04,1402.0,31.791690167324674
3780,Thép cán,1295.1,381.9,-70.51192958072735,21.12897846854014,1677.0,18.746143494872115,2015-05-29,2015-05,2015-04,1655.9,27.858852598254984
3781,"Thép thanh, thép góc",1117.3000000000002,364.4,-67.38566186342075,7.887988009378915,1481.7,5.757222478066808,2015-05-29,2015-05,2015-04,1487.2,33.10659625883824
3782,Điện thoại di động,71.3,17.5,-75.45582047685835,57.18437762923469,88.8,73.36231763745641,2015-05-29,2015-05,2015-04,88.8,24.54417952314165
3783,Tivi,1323.1000000000001,346.8,-73.78882926460585,29.275671552897478,1669.9,37.394460191682725,2015-05-29,2015-05,2015-04,1738.2000000000003,31.373290000755816
3784,Ô tô,55.400000000000006,17.0,-69.31407942238268,56.577713827529465,72.4,62.295451230436015,2015-05-29,2015-05,2015-04,71.5,29.06137184115522
3785,Xe máy,949.0999999999999,242.2,-74.48108734590664,-18.054904544342165,1191.3,-14.240679918527448,2015-05-29,2015-05,2015-04,1162.7,22.505531556211153
3786,Điện sản xuất,47.3,13.8,-70.8245243128964,8.66647720095996,61.1,11.258921289465789,2015-05-29,2015-05,2015-04,61.400000000000006,29.8097251585624
3787,Nước máy thương phẩm,732.9000000000001,198.8,-72.8748806112703,6.383906488176066,931.7,5.474866992217642,2015-05-29,2015-05,2015-04,931.3,27.070541683722183
3788,Than đá (than sạch),10155.400000000001,3608.3,-64.4691494180436,4.521997505705542,13763.7,4.388450122356318,2015-04-29,2015-04,2015-03,13911.5,36.98623392480846
3789,Dầu mỏ thô khai thác,4169.0,1320.0,-68.33773087071239,8.088942460243558,5489.0,9.359192124599929,2015-04-29,2015-04,2015-03,5519.0,32.38186615495323
3790,Khí đốt thiên nhiên dạng khí,2599.0,930.0,-64.21700654097731,0.5796850666205415,3529.0,0.2651021766430688,2015-04-29,2015-04,2015-03,3463.0,33.24355521354369
3791,Khí hoá lỏng (LPG),177.7,65.0,-63.42149690489589,3.3386327503974513,242.7,-4.020583015783728,2015-04-29,2015-04,2015-03,242.3,36.353404614518865
3792,Thuỷ hải sản chế biến,463.50000000000006,169.7,-63.38727076591155,5.5,633.2,7.1776319005659985,2015-04-29,2015-04,2015-03,628.0,35.49083063646168
3793,Sữa tươi,233.89999999999998,84.5,-63.87345019238991,22.326752560310965,318.4,17.784984798911395,2015-04-29,2015-04,2015-03,332.29999999999995,42.06926036767848
3794,Sữa bột,20.3,6.3,-68.96551724137932,-13.281727560264173,26.6,-5.446780636313335,2015-04-29,2015-04,2015-03,28.299999999999997,39.40886699507388
3795,Đường kính,850.4,233.1,-72.58936970837253,5.644510618169662,1083.5,0.21487834496269897,2015-04-29,2015-04,2015-03,1061.3,24.800094073377224
3796,Bột ngọt,63.900000000000006,20.8,-67.4491392801252,7.117474378122239,84.7,9.217772618817307,2015-04-29,2015-04,2015-03,84.4,32.08137715179967
3797,Thức ăn cho gia súc,2609.5,877.2,-66.38436482084691,12.200000000000017,3486.7,14.437419511318936,2015-04-29,2015-04,2015-03,3553.5000000000005,36.175512550297015
3798,Thức ăn cho thủy sản,760.8000000000001,283.4,-62.749737118822296,8.324079320697365,1044.2,23.85263241947466,2015-04-29,2015-04,2015-03,1057.2,38.95899053627761
3799,Bia,673.0999999999999,262.8,-60.95676719655325,13.996583713811717,935.9,6.5236901194988235,2015-04-29,2015-04,2015-03,930.4000000000001,38.22611796166993
3800,Thuốc lá điếu,1237.5,423.4,-65.78585858585859,8.600000000000009,1660.9,0.8872759951711515,2015-04-29,2015-04,2015-03,1639.7000000000003,32.50101010101011
3801,Vải dệt từ sợi tự nhiên,63.50000000000001,27.4,-56.85039370078741,7.211180105215533,90.9,0.9382487681935459,2015-04-29,2015-04,2015-03,91.4,43.937007874015734
3802,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,157.7,58.0,-63.22130627774254,-0.27828803223394516,215.7,1.5031750453020436,2015-04-29,2015-04,2015-03,220.8,40.0126823081801
3803,Quần áo mặc thường,695.5999999999999,250.8,-63.94479585968947,3.233734178814501,946.4,0.1314627241633275,2015-04-29,2015-04,2015-03,950.9000000000001,36.7021276595745
3804,"Giày, dép da",74.2,28.8,-61.18598382749326,25.89999999999999,103.0,24.70036786174839,2015-04-29,2015-04,2015-03,100.39999999999999,35.30997304582209
3805,Phân U rê,566.4,213.6,-62.28813559322034,20.718608212180968,780.0,5.467163269290978,2015-04-29,2015-04,2015-03,747.6,31.99152542372883
3806,Phân hỗn hợp N.P.K,527.0,228.4,-56.660341555977226,7.524486034310954,755.4,3.7118206774795084,2015-04-29,2015-04,2015-03,748.2,41.97343453510439
3807,Sơn hoá học,141.7,49.3,-65.20818630910374,18.19999999999999,191.0,17.80548484239668,2015-04-29,2015-04,2015-03,184.4,30.13408609738886
3808,"Dầu gội đầu, dầu xả",14.1,5.9,-58.156028368794324,20.230915311886562,20.0,4.553071777159019,2015-04-29,2015-04,2015-03,19.2,36.170212765957444
3809,Xi măng,13.999999999999998,5.9,-57.857142857142854,8.55638845206505,19.9,5.338031141040815,2015-04-29,2015-04,2015-03,20.3,45.00000000000003
3810,"Sắt, thép thô",756.4000000000001,297.5,-60.66895822316235,-1.7917691366506858,1053.9,2.521643072594742,2015-04-29,2015-04,2015-03,1063.8,40.63987308302484
3811,Thép cán,914.7,372.2,-59.30906308079152,15.55044842519915,1286.9,17.311568694969168,2015-04-29,2015-04,2015-03,1295.1,41.5874057067891
3812,"Thép thanh, thép góc",759.6999999999999,307.9,-59.47084375411347,0.26670284444718106,1067.6,0.4120991929599285,2015-04-29,2015-04,2015-03,1117.3000000000002,47.07121232065293
3813,Điện thoại di động,57.199999999999996,18.6,-67.48251748251748,84.47153400066284,75.8,88.9904786248477,2015-04-29,2015-04,2015-03,71.3,24.65034965034964
3814,Tivi,995.7,347.5,-65.0999296977001,29.30531461414688,1343.2,41.81574970719336,2015-04-29,2015-04,2015-03,1323.1000000000001,32.88138997690069
3815,Ô tô,38.5,15.0,-61.038961038961034,48.23711624658671,53.5,58.39365355126182,2015-04-29,2015-04,2015-03,55.400000000000006,43.89610389610391
3816,Xe máy,738.9000000000001,227.7,-69.18392204628502,-4.607230372500723,966.6,-11.612448390602523,2015-04-29,2015-04,2015-03,949.0999999999999,28.44769251590199
3817,Điện sản xuất,34.5,12.5,-63.768115942028984,7.017735064669097,47.0,11.098515046433462,2015-04-29,2015-04,2015-03,47.3,37.10144927536231
3818,Nước máy thương phẩm,544.0,189.6,-65.14705882352942,3.045844756381925,733.6,5.332232991417769,2015-04-29,2015-04,2015-03,732.9000000000001,34.724264705882376
3819,Than đá (than sạch),6321.9,3718.5,-41.18065771366203,5.792048754097451,10040.4,3.1587163643033307,2015-03-29,2015-03,2015-02,10155.400000000001,60.63841566617634
3820,Dầu mỏ thô khai thác,2749.0,1420.0,-48.34485267369952,10.9375,4169.0,9.767630736825168,2015-03-29,2015-03,2015-02,4169.0,51.655147326300465
3821,Khí đốt thiên nhiên dạng khí,1669.0,930.0,-44.278010784901134,-1.0638297872340416,2599.0,0.15301126204238358,2015-03-29,2015-03,2015-02,2599.0,55.72198921509886
3822,Khí hoá lỏng (LPG),119.79999999999998,57.9,-51.669449081802995,-10.91396436775203,177.7,-6.456963395281932,2015-03-29,2015-03,2015-02,177.7,48.33055091819699
3823,Thuỷ hải sản chế biến,298.9,168.0,-43.793911007025756,9.200000000000003,466.9,8.620527823728438,2015-03-29,2015-03,2015-02,463.50000000000006,55.06858481097362
3824,Sữa tươi,146.20000000000002,87.6,-40.082079343365265,30.514345964424507,233.8,16.16092422327074,2015-03-29,2015-03,2015-02,233.89999999999998,59.986320109439106
3825,Sữa bột,12.0,5.3,-55.833333333333336,-13.420480423232306,17.3,-16.771266042184976,2015-03-29,2015-03,2015-02,20.3,69.16666666666666
3826,Đường kính,513.0,346.7,-32.41715399610136,-0.15805594855490313,859.7,-0.09118626970753496,2015-03-29,2015-03,2015-02,850.4,65.7699805068226
3827,Bột ngọt,41.800000000000004,18.9,-54.78468899521532,-7.011595911949684,60.7,4.411714098902223,2015-03-29,2015-03,2015-02,63.900000000000006,52.87081339712918
3828,Thức ăn cho gia súc,1723.5,903.4,-47.58340586016826,21.599999999999994,2626.9,15.978039220915917,2015-03-29,2015-03,2015-02,2609.5,51.40702059762111
3829,Thức ăn cho thủy sản,492.5,248.0,-49.64467005076142,21.371078463090015,740.5,27.361294570837487,2015-03-29,2015-03,2015-02,760.8000000000001,54.477157360406096
3830,Bia,439.5,235.1,-46.50739476678043,17.97355271823527,674.6,5.236863488204776,2015-03-29,2015-03,2015-02,673.0999999999999,53.1513083048919
3831,Thuốc lá điếu,803.2,446.0,-44.47211155378486,-9.0,1249.2,-0.5736260572823113,2015-03-29,2015-03,2015-02,1237.5,54.07121513944222
3832,Vải dệt từ sợi tự nhiên,35.7,25.9,-27.45098039215688,-0.03430479248328311,61.6,-4.531987059186989,2015-03-29,2015-03,2015-02,63.50000000000001,77.87114845938376
3833,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,91.6,65.1,-28.930131004366814,-2.006545836386877,156.7,1.566799140308575,2015-03-29,2015-03,2015-02,157.7,72.16157205240174
3834,Quần áo mặc thường,458.99999999999994,241.3,-47.42919389978213,3.87108217752332,700.3,-0.2619245490994757,2015-03-29,2015-03,2015-02,695.5999999999999,51.54684095860566
3835,"Giày, dép da",46.2,23.3,-49.56709956709957,4.800000000000011,69.5,16.30975220976984,2015-03-29,2015-03,2015-02,74.2,60.606060606060595
3836,Phân U rê,384.20000000000005,205.4,-46.53826132222802,10.344894290468204,589.6,4.799994880460517,2015-03-29,2015-03,2015-02,566.4,47.42321707444037
3837,Phân hỗn hợp N.P.K,314.19999999999993,206.6,-34.245703373647345,5.841677325923598,520.8,0.9554874503398452,2015-03-29,2015-03,2015-02,527.0,67.72756206238068
3838,Sơn hoá học,94.39999999999999,46.7,-50.52966101694915,1.6999999999999886,141.1,17.183262436840522,2015-03-29,2015-03,2015-02,141.7,50.10593220338984
3839,"Dầu gội đầu, dầu xả",8.4238,3.6339,-56.86151143189534,-20.81999648371813,12.0577,-15.328573114581687,2015-03-29,2015-03,2015-02,14.1,67.38289133170304
3840,Xi măng,8.8,5.5,-37.5,-3.9604676077942855,14.3,5.894141016385433,2015-03-29,2015-03,2015-02,13.999999999999998,59.090909090909065
3841,"Sắt, thép thô",463.70000000000005,317.4,-31.55057149018762,-6.779890875582765,781.1,7.75003078997571,2015-03-29,2015-03,2015-02,756.4000000000001,63.12270864783264
3842,Thép cán,544.6999999999999,326.6,-40.040389205066994,9.873032696085616,871.3,12.443024665724778,2015-03-29,2015-03,2015-02,914.7,67.9272994308794
3843,"Thép thanh, thép góc",479.80000000000007,319.4,-33.43059608170073,-2.1022671404160747,799.2,5.68675390809679,2015-03-29,2015-03,2015-02,759.6999999999999,58.33680700291785
3844,Điện thoại di động,39.1,22.4,-42.710997442455245,124.01693896559811,61.5,104.97584694740928,2015-03-29,2015-03,2015-02,57.199999999999996,46.29156010230179
3845,Tivi,663.4,277.0,-58.245402472113355,9.744398309966627,940.4,38.62242125736353,2015-03-29,2015-03,2015-02,995.7,50.09044317154056
3846,Ô tô,23.3,12.8,-45.06437768240343,39.75742160225931,36.1,52.59071449048193,2015-03-29,2015-03,2015-02,38.5,65.2360515021459
3847,Xe máy,504.5,249.1,-50.62438057482656,-8.354204793703644,753.6,-11.846640260567767,2015-03-29,2015-03,2015-02,738.9000000000001,46.461843409316174
3848,Điện sản xuất,21.4,13.1,-38.78504672897196,11.726448392858686,34.5,12.6543608750234,2015-03-29,2015-03,2015-02,34.5,61.21495327102804
3849,Nước máy thương phẩm,361.4,186.6,-48.36745987825124,8.098579175462376,548.0,6.922462081994254,2015-03-29,2015-03,2015-02,544.0,50.5257332595462
3850,Than đá (than sạch),3848.92928747233,2891.79557944414,-24.867531631290618,-5.860201716370156,6740.72486691647,8.406429870442352,2015-02-28,2015-02,2015-01,6321.9,64.25087414769627
3851,Dầu mỏ thô khai thác,1465.12461538462,1296.4,-11.516059017295731,8.667225481978221,2761.52461538462,9.671350888984122,2015-02-28,2015-02,2015-01,2749.0,87.62909114582999
3852,Khí đốt thiên nhiên dạng khí,910.16,850.0,-6.609826843631879,5.590062111801245,1760.16,6.354078549848936,2015-02-28,2015-02,2015-01,1669.0,83.3743517623275
3853,Khí hoá lỏng (LPG),59.0,54.88,-6.983050847457633,-6.650790950841994,113.88,-8.866837387964154,2015-02-28,2015-02,2015-01,119.79999999999998,103.0508474576271
3854,Thuỷ hải sản chế biến,162.45518511415392,171.06530992520408,5.299999999999997,29.5,333.520495039358,20.81356774398644,2015-02-28,2015-02,2015-01,298.9,83.98920280074108
3855,Sữa tươi,69.018655183151,80.32052897491711,16.37509998097609,23.539051389227367,149.33918415806812,11.32756797431989,2015-02-28,2015-02,2015-01,146.20000000000002,111.82678742730809
3856,Sữa bột,8.34936653061224,6.4016326530612195,-23.32792398572778,-14.369325633597569,14.75099918367346,0.4654232834123633,2015-02-28,2015-02,2015-01,12.0,43.72347837411405
3857,Đường kính,307.696303918527,246.83505081832686,-19.7796503647035,-0.942301291333294,554.5313547368539,1.2241623019586143,2015-02-28,2015-02,2015-01,513.0,66.72283464796968
3858,Bột ngọt,23.18,15.70101,-32.26484037963762,-14.594157963446477,38.88101,2.9524175184027825,2015-02-28,2015-02,2015-01,41.800000000000004,80.32786885245903
3859,Thức ăn cho gia súc,934.1560668619319,780.954471896575,-16.400000000000006,11.400000000000006,1715.110538758507,12.700355535313008,2015-02-28,2015-02,2015-01,1723.5,84.49807919030866
3860,Thức ăn cho thủy sản,282.60908515761895,264.26785548734296,-6.489964630842138,65.51322612205769,546.8769406449619,45.01411338776043,2015-02-28,2015-02,2015-01,492.5,74.26899058298818
3861,Bia,251.18499251815118,205.7883854071418,-18.072977472063315,-3.0136368379099565,456.973377925293,-1.2227281054215098,2015-02-28,2015-02,2015-01,439.5,74.97064438204475
3862,Thuốc lá điếu,466.07538443844095,355.61551832653043,-23.700000000000003,0.5999999999999943,821.6909027649714,7.2294308169232835,2015-02-28,2015-02,2015-01,803.2,72.33263691189131
3863,Vải dệt từ sợi tự nhiên,25.09606800916629,18.805290015222678,-25.066787321607194,2.160291708579919,43.90135802438897,6.150880764145512,2015-02-28,2015-02,2015-01,35.7,42.25336011585816
3864,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,60.1740724611486,43.0500668592847,-28.457448368514562,4.226993415342278,103.2241393204333,5.752110908254778,2015-02-28,2015-02,2015-01,91.6,52.225030238964735
3865,Quần áo mặc thường,272.90528687516706,208.5516766981567,-23.58093201999678,-2.4612621938800032,481.4569635733238,2.596136986106771,2015-02-28,2015-02,2015-01,458.99999999999994,68.19021912534686
3866,"Giày, dép da",26.02900370483252,20.979376986095012,-19.39999999999999,20.799999999999997,47.00838069092753,25.58365002399519,2015-02-28,2015-02,2015-01,46.2,77.49430798007285
3867,Phân U rê,223.643,191.925,-14.182424667885869,-1.3973904794344776,415.568,10.391682902834148,2015-02-28,2015-02,2015-01,384.20000000000005,71.79165008518044
3868,Phân hỗn hợp N.P.K,177.106672278806,148.23332013747702,-16.302803146724926,-9.090945516191198,325.33999241628305,1.4399534893287722,2015-02-28,2015-02,2015-01,314.19999999999993,77.40720660449088
3869,Sơn hoá học,60.36816928570746,42.921768362138,-28.900000000000006,24.599999999999994,103.28993764784546,33.29147802423796,2015-02-28,2015-02,2015-01,94.39999999999999,56.373799498918686
3870,"Dầu gội đầu, dầu xả",4974.8708787878795,3830.51935353535,-23.002637719340143,-6.669768314690202,8805.390232323229,-8.764092024552966,2015-02-28,2015-02,2015-01,8.4238,-99.8306729922194
3871,Xi măng,5.24621575955954,4.16702481577998,-20.570845600718613,13.25511391315402,9.41324057533952,19.776173743723717,2015-02-28,2015-02,2015-01,8.8,67.73995587133129
3872,"Sắt, thép thô",276.69327336160666,187.55044958071852,-32.21719946346097,24.60570248710947,464.2437229423252,47.628258514155476,2015-02-28,2015-02,2015-01,463.70000000000005,67.58629306972591
3873,Thép cán,322.05563452716876,213.2177403482473,-33.79474926396291,-1.361610993399509,535.273374875416,12.080118593910044,2015-02-28,2015-02,2015-01,544.6999999999999,69.13226834230369
3874,"Thép thanh, thép góc",309.69943182335794,231.13747595869168,-25.367161767825053,16.40687227144349,540.8369077820496,25.779370520212126,2015-02-28,2015-02,2015-01,479.80000000000007,54.924404341065014
3875,Điện thoại di động,18.547456,19.32693713,4.202630969983161,104.5757165488896,37.87439313,89.2782340274793,2015-02-28,2015-02,2015-01,39.1,110.81058232460558
3876,Tivi,433.228417582418,265.779263736264,-38.65147045999082,52.51814761862519,699.007681318682,64.05780340082285,2015-02-28,2015-02,2015-01,663.4,53.129382348006715
3877,Ô tô,13.29103055928427,8.808753381797974,-33.724075477016044,43.363645447711065,22.099783941082244,52.117321831135,2015-02-28,2015-02,2015-01,23.3,75.30619537793555
3878,Xe máy,292.211765767808,265.296146998575,-9.210997612813514,-5.732399458312315,557.507912766383,-4.3765191201554785,2015-02-28,2015-02,2015-01,504.5,72.64876336323726
3879,Điện sản xuất,12.025792,9.481639999999999,-21.155795809540038,4.713437047684678,21.507431999999998,13.585493472967642,2015-02-28,2015-02,2015-01,21.4,77.95085762334821
