,Ngành,Total-M,Total-YOY,YOY,YTD-YOY,Date,Month,PreMonth,MOM
1283,SP nội thất từ chất liệu khác gỗ,180,1953.653999,27.38144205813083,-1.8346146658929143,2022-08-29,2022-08,2022-07,-10.0
1284,"Đồ chơi, dụng cụ thể thao và bộ phận",350,2670.040942,49.327920255955235,46.48499684276456,2022-08-29,2022-08,2022-07,-12.5
1285,TỔNG TRỊ GIÁ,30323,216354.806564,8.87119450823188,16.057149324375303,2022-07-29,2022-07,2022-06,-7.115726275807148
1286,Khu vực kinh tế trong nước,7934.706046282197,56990.83998928219,3.670616690391043,16.976424646958918,2022-07-29,2022-07,2022-06,-10.104103662183633
1287,Khu vực có vốn đầu tư NN,22388.293953717803,159363.9665747178,10.841844534241616,15.731900846858338,2022-07-29,2022-07,2022-06,-6.008351355508893
1288,Dầu thô,388.2939537178013,1465.6595807178012,124.27767167791802,57.365023436412656,2022-07-29,2022-07,2022-06,29.668952039051845
1289,Dầu thô,388.2939537178013,1465.6595807178012,124.27767167791802,57.365023436412656,2022-07-29,2022-07,2022-06,29.668952039051845
1290,Hàng hoá khác,22000,157898.306994,9.861121941059594,15.448386995409251,2022-07-29,2022-07,2022-06,-6.4625850340136
1291,Thủy sản,900,6605.001372,6.259745177159132,32.91597337308562,2022-07-29,2022-07,2022-06,-14.285714285714292
1292,Rau quả,260,1939.199812,-1.794396544640378,-15.326722457233288,2022-07-29,2022-07,2022-06,4.0
1293,Hạt điều,260.1826706492138,1760.7903196492139,-26.08019843702739,-12.148398724445116,2022-07-29,2022-07,2022-06,-15.303627355633921
1294,Cà phê,284.05533281932674,2582.822889819327,20.96201274290408,44.839448639178585,2022-07-29,2022-07,2022-06,-15.161831821397215
1295,Chè,20.049027827502034,112.63577082750203,-3.4015536409140026,-2.5026630977048256,2022-07-29,2022-07,2022-06,-15.284584329741648
1296,Hạt tiêu,82.16666152999449,642.3882605299945,-13.414804145228942,8.601358494265511,2022-07-29,2022-07,2022-06,-22.186553920856525
1297,Gạo,331.0017228186863,2038.4285988186862,42.871882554418846,8.455176652048962,2022-07-29,2022-07,2022-06,-10.569340563081283
1298,Sắn và sản phẩm của sắn,89.98062563313927,844.2317856331393,24.18397101244875,23.36410489424982,2022-07-29,2022-07,2022-06,-40.79916860938956
1299,Clanhke và xi măng,95.49025268528777,832.6954646852878,-29.801882613629488,-11.266794894079666,2022-07-29,2022-07,2022-06,41.19806620320594
1300,Dầu thô,388.2939537178013,1465.6595807178012,124.27767167791802,57.365023436412656,2022-07-29,2022-07,2022-06,29.668952039051845
1301,Dầu thô,388.2939537178013,1465.6595807178012,124.27767167791802,57.365023436412656,2022-07-29,2022-07,2022-06,29.668952039051845
1302,Xăng dầu,115.116583859183,1136.669020859183,0.44750189124123096,52.973633365181314,2022-07-29,2022-07,2022-06,31.42688050084294
1303,Hóa chất,300,1926.480551,60.75204780560139,54.659088329619266,2022-07-29,2022-07,2022-06,-11.764705882352942
1304,Sản phẩm hóa chất,250,1419.702559,52.99045797289699,31.976712626929412,2022-07-29,2022-07,2022-06,28.205128205128204
1305,Chất dẻo nguyên liệu,141.700083,1411.687229,-16.876697287975063,15.770156290993654,2022-07-29,2022-07,2022-06,-22.780326205299247
1306,Sản phẩm từ chất dẻo,430,3351.468314,-2.1480957485798484,21.074479632907227,2022-07-29,2022-07,2022-06,-21.818181818181813
1307,Cao su,343.74071098736925,1705.8226719873694,1.6018311002039383,10.73562413714329,2022-07-29,2022-07,2022-06,9.547770686691265
1308,"Túi xách, ví, va li, mũ, ô dù",370,2395.493072,26.127440406608144,20.670420540619006,2022-07-29,2022-07,2022-06,-7.5
1309,Gỗ và sản phẩm gỗ,1300,9696.242043,-3.5378312883273253,0.9265254789103636,2022-07-29,2022-07,2022-06,-16.129032258064512
1310,Giấy và các sản phẩm từ giấy,165,1124.8560750000001,16.98539858446108,20.613748987280516,2022-07-29,2022-07,2022-06,10.000000000000014
1311,"Xơ, sợi dệt các loại",336.983151413164,3112.5302564131644,-34.82356937077353,-1.5855980829839922,2022-07-29,2022-07,2022-06,-20.26753075991317
1312,"Dệt, may",3600,22130.615145,14.76298947693742,19.764000295389025,2022-07-29,2022-07,2022-06,-1.3698630136986338
1313,Giày dép,2300,14095.579114,65.60560479583404,19.63164377112301,2022-07-29,2022-07,2022-06,-8.0
1314,"Nguyên phụ liệu dệt, may, da, giày",200,1379.320204,20.68192237420152,18.829692969273125,2022-07-29,2022-07,2022-06,-9.090909090909093
1315,Sắt thép,700,5716.140835,-34.696209082938395,2.461962249205186,2022-07-29,2022-07,2022-06,-30.682261521402438
1316,Sản phẩm từ sắt thép,400,2819.433535,22.585928713677504,25.35825439246004,2022-07-29,2022-07,2022-06,-4.761904761904773
1317,Kim loại thường khác và sản phẩm,400,2852.13006,26.924035907393602,34.993872901843616,2022-07-29,2022-07,2022-06,-11.111111111111114
1318,"Điện tử, máy tính và linh kiện",4000,31680.96247,8.58443270979177,14.671464908282587,2022-07-29,2022-07,2022-06,-12.087912087912088
1319,Điện thoại và linh kiện,4500,33671.254132999995,-4.719256657549465,13.085350277118565,2022-07-29,2022-07,2022-06,18.42105263157893
1320,"Máy ảnh, máy quay phim và LK",330,3078.530582,-4.40101708395251,41.63558234739543,2022-07-29,2022-07,2022-06,-21.42857142857143
1321,"Máy móc thiết bị, dụng cụ PT khác",3700,24908.614678,26.097771327473126,24.127612319647156,2022-07-29,2022-07,2022-06,-7.5
1322,Dây điện và cáp điện,300,1956.582368,30.77599936610258,20.26573853659059,2022-07-29,2022-07,2022-06,7.142857142857139
1323,Phương tiện vận tải và phụ tùng,950,6714.935035,0.6383471290074567,4.7537082106374555,2022-07-29,2022-07,2022-06,-9.523809523809518
1324,SP nội thất từ chất liệu khác gỗ,200,1784.481401,-10.89032108935156,-3.481965987730945,2022-07-29,2022-07,2022-06,-9.090909090909093
1325,"Đồ chơi, dụng cụ thể thao và bộ phận",400,2340.070054,77.4732447325963,47.32648081847725,2022-07-29,2022-07,2022-06,14.285714285714278
1326,TỔNG TRỊ GIÁ,32646,185935.427381,19.97498876712484,17.258562530814302,2022-06-29,2022-06,2022-05,7.106299212598415
1327,Khu vực kinh tế trong nước,8826.5497865049,49259.03287450489,14.043679333046953,19.950391451171228,2022-06-29,2022-06,2022-05,7.048681817269824
1328,Khu vực có vốn đầu tư NN,23819.4502134951,136676.3945064951,22.33264770052989,16.317790716947727,2022-06-29,2022-06,2022-05,7.127665702484393
1329,Dầu thô,299.4502134951013,1161.6051164951014,129.6622284930402,53.196583172993286,2022-06-29,2022-06,2022-05,12.583018894900903
1330,Dầu thô,299.4502134951013,1161.6051164951014,129.6622284930402,53.196583172993286,2022-06-29,2022-06,2022-05,12.583018894900903
1331,Hàng hoá khác,23520,135514,21.609073376724623,16.07826599380688,2022-06-29,2022-06,2022-05,7.061615966350104
1332,Thủy sản,1050,5755.993562,23.93008735994738,39.62979227203326,2022-06-29,2022-06,2022-05,-4.545454545454547
1333,Rau quả,250,1676.994024,-21.829979197925624,-17.204450903145656,2022-06-29,2022-06,2022-05,-16.666666666666657
1334,Hạt điều,307.19458522940755,1522.9245632294076,-17.404442069712545,-7.829928108630114,2022-06-29,2022-06,2022-05,-6.913076868341179
1335,Cà phê,334.82020995706614,2318.4213479570662,34.695441217533926,49.72999056300716,2022-06-29,2022-06,2022-05,-2.2635564283475986
1336,Chè,23.66632763219834,93.53136863219834,21.510604676056914,-1.3090726464878628,2022-06-29,2022-06,2022-05,36.0593533444972
1337,Hạt tiêu,105.5944257325699,566.1368507325699,-10.46583344008198,13.999501538377572,2022-06-29,2022-06,2022-05,-6.6641066365454265
1338,Gạo,370.1210802903264,1723.9610452903262,53.25380043444022,4.61974914807675,2022-06-29,2022-06,2022-05,-4.101770154691451
1339,Sắn và sản phẩm của sắn,151.99216551443678,782.9767635144368,83.21037858619869,27.961634452491936,2022-06-29,2022-06,2022-05,27.73783557402207
1340,Clanhke và xi măng,67.6285839126596,740.4254519126596,-39.78667555251637,-7.723227699698867,2022-06-29,2022-06,2022-05,-26.326491850837712
1341,Dầu thô,299.4502134951013,1161.6051164951014,129.6622284930402,53.196583172993286,2022-06-29,2022-06,2022-05,12.583018894900903
1342,Dầu thô,299.4502134951013,1161.6051164951014,129.6622284930402,53.196583172993286,2022-06-29,2022-06,2022-05,12.583018894900903
1343,Xăng dầu,87.58983201951952,931.5864640195196,-50.994891754832196,48.23669428952158,2022-06-29,2022-06,2022-05,-47.27689230090096
1344,Hóa chất,340,1687.121385,45.69014589775435,59.311556267633165,2022-06-29,2022-06,2022-05,17.24137931034481
1345,Sản phẩm hóa chất,195,1160.5289309999998,23.81437104388482,27.20730239797038,2022-06-29,2022-06,2022-05,-7.142857142857139
1346,Chất dẻo nguyên liệu,183.50256616821432,1253.5950071682144,-3.1566745253366975,19.513143041505614,2022-06-29,2022-06,2022-05,-22.12157877289947
1347,Sản phẩm từ chất dẻo,550,2974.829619,24.47081093287784,27.748281608187767,2022-06-29,2022-06,2022-05,7.843137254901961
1348,Cao su,313.7815665555389,1365.761652555539,14.104433004742447,13.612302476146326,2022-06-29,2022-06,2022-05,73.40078339734134
1349,"Túi xách, ví, va li, mũ, ô dù",400,2036.301889,20.91493721225872,20.36308062055474,2022-06-29,2022-06,2022-05,5.263157894736835
1350,Gỗ và sản phẩm gỗ,1550,8539.227364999999,-1.7581304757304537,3.38610871361098,2022-06-29,2022-06,2022-05,10.714285714285722
1351,Giấy và các sản phẩm từ giấy,150,943.640982,1.4045064973923616,19.211776706473117,2022-06-29,2022-06,2022-05,-16.666666666666657
1352,"Xơ, sợi dệt các loại",422.6423120027244,2795.7811050027244,-13.581733617019324,5.6748241078507675,2022-06-29,2022-06,2022-05,-6.178579884312867
1353,"Dệt, may",3650,18649.807081,18.849109481238386,21.563475378096953,2022-06-29,2022-06,2022-05,17.741935483870975
1354,Giày dép,2500,11929.099345,25.92902716795149,14.773044674703286,2022-06-29,2022-06,2022-05,21.951219512195124
1355,"Nguyên phụ liệu dệt, may, da, giày",220,1199.783023,26.979993996039568,20.577703590185408,2022-06-29,2022-06,2022-05,-4.347826086956516
1356,Sắt thép,1009.8425242423783,5125.198583242378,9.409262224137677,13.719442814709865,2022-06-29,2022-06,2022-05,22.501011495116543
1357,Sản phẩm từ sắt thép,420,2437.579361,16.89997856638894,26.772441201192137,2022-06-29,2022-06,2022-05,2.439024390243901
1358,Kim loại thường khác và sản phẩm,450,2467.207409,38.62752636960482,37.24735305726114,2022-06-29,2022-06,2022-05,2.2727272727272663
1359,"Điện tử, máy tính và linh kiện",4550,27063.843268,9.87588066502407,13.030594879623592,2022-06-29,2022-06,2022-05,8.333333333333329
1360,Điện thoại và linh kiện,3800,28581.975902,15.349615987787274,14.089704931521638,2022-06-29,2022-06,2022-05,-9.523809523809518
1361,"Máy ảnh, máy quay phim và LK",420,2776.850921,85.94217726893984,51.87614915522687,2022-06-29,2022-06,2022-05,0.0
1362,"Máy móc thiết bị, dụng cụ PT khác",4000,21290.863478,69.00730431485468,24.27026212363141,2022-06-29,2022-06,2022-05,14.285714285714278
1363,Dây điện và cáp điện,280,1628.859721,46.52969740403384,16.55669986739241,2022-06-29,2022-06,2022-05,-6.666666666666671
1364,Phương tiện vận tải và phụ tùng,1050,5866.044288,6.016256569130746,7.314101601056834,2022-06-29,2022-06,2022-05,-4.545454545454547
1365,SP nội thất từ chất liệu khác gỗ,220,1585.26293,-18.668363323474793,-2.410255753420543,2022-06-29,2022-06,2022-05,-18.51851851851852
1366,"Đồ chơi, dụng cụ thể thao và bộ phận",350,1886.109754,61.56760162252465,38.38227396230499,2022-06-29,2022-06,2022-05,6.060606060606062
1367,TỔNG TRỊ GIÁ,30480,152807,16.382608611622416,16.328596677201162,2022-05-29,2022-05,2022-04,-8.352877503157131
1368,Khu vực kinh tế trong nước,8245.360556210922,40244.954566210916,14.522198241298241,20.759442139600168,2022-05-29,2022-05,2022-04,-2.910144668353581
1369,Khu vực có vốn đầu tư NN,22234.639443789078,112562.04543378908,17.087968741819793,14.822297624054556,2022-05-29,2022-05,2022-04,-10.219282105141332
1370,Dầu thô,265.9816875,971.1228155,96.69710073655565,54.672471606402524,2022-05-29,2022-05,2022-04,-15.693922338581856
1371,Dầu thô,265.9816875,971.1228155,96.69710073655565,54.672471606402524,2022-05-29,2022-05,2022-04,-15.693922338581856
1372,Hàng hoá khác,21968.657756289078,111590.92261828907,16.517012945276917,14.565426042235742,2022-05-29,2022-05,2022-04,-10.148639033582512
1373,Thủy sản,1100,4749.926186000001,39.451588726818756,45.03268465236778,2022-05-29,2022-05,2022-04,4.761904761904773
1374,Rau quả,300,1473.336757,-10.950362399225085,-13.620130480382656,2022-05-29,2022-05,2022-04,-6.25
1375,Hạt điều,330.0083136220138,1243.5094016220137,0.7894121514658252,-2.879058172791389,2022-05-29,2022-05,2022-04,24.73778198527488
1376,Cà phê,342.5745788587071,2001.6520748587072,40.674090645427015,53.993884501454176,2022-05-29,2022-05,2022-04,-11.344491098049346
1377,Chè,17.394120323559147,70.38386832355914,5.835228354683352,-6.522822001438868,2022-05-29,2022-05,2022-04,21.05438831141835
1378,Hạt tiêu,113.13378157894735,475.86560457894734,18.819932000624306,25.665679352356776,2022-05-29,2022-05,2022-04,-2.924762238148787
1379,Gạo,385.95194185269224,1392.7594328526923,13.984106384457135,-0.9647245555326975,2022-05-29,2022-05,2022-04,41.33098493109938
1380,Sắn và sản phẩm của sắn,118.98758486976217,636.1652478697622,38.727800340867816,20.275465575850802,2022-05-29,2022-05,2022-04,-26.05141839607954
1381,Clanhke và xi măng,91.7949825,692.7197665000001,-28.960416701040458,0.38233121696940486,2022-05-29,2022-05,2022-04,-40.49287931744632
1382,Dầu thô,265.9816875,971.1228155,96.69710073655565,54.672471606402524,2022-05-29,2022-05,2022-04,-15.693922338581856
1383,Dầu thô,265.9816875,971.1228155,96.69710073655565,54.672471606402524,2022-05-29,2022-05,2022-04,-15.693922338581856
1384,Xăng dầu,166.13177000000002,812.045955,45.660711235622216,80.5713780054094,2022-05-29,2022-05,2022-04,-6.259622754983397
1385,Hóa chất,290,1362.386269,46.9868104274714,65.01061299999125,2022-05-29,2022-05,2022-04,0.0
1386,Sản phẩm hóa chất,210,980.246779,32.06989070694553,29.86509156615992,2022-05-29,2022-05,2022-04,0.0
1387,Chất dẻo nguyên liệu,235.6269725,1090.8984825,19.763967007238563,26.932176519332614,2022-05-29,2022-05,2022-04,13.722929111131421
1388,Sản phẩm từ chất dẻo,510,2438.487724,25.220645222061535,29.239715380140268,2022-05-29,2022-05,2022-04,2.0
1389,Cao su,180.95741,1037.9428990000001,26.396205276801382,11.952284316753747,2022-05-29,2022-05,2022-04,17.552497581631172
1390,"Túi xách, ví, va li, mũ, ô dù",380,1661.477992,23.86171774044297,22.07878242671613,2022-05-29,2022-05,2022-04,15.151515151515156
1391,Gỗ và sản phẩm gỗ,1400,6995.06883,-2.5671399103864303,4.688212447160225,2022-05-29,2022-05,2022-04,-6.666666666666671
1392,Giấy và các sản phẩm từ giấy,180,812.810997,31.560090422127217,26.282598864948596,2022-05-29,2022-05,2022-04,-5.26315789473685
1393,"Xơ, sợi dệt các loại",450.4752875,2385.1975205,-4.718883766069936,10.600958145925233,2022-05-29,2022-05,2022-04,-1.666044990183181
1394,"Dệt, may",3100,14931.738877,19.915815399540506,21.68810976375282,2022-05-29,2022-05,2022-04,0.0
1395,Giày dép,2050,9367.439182,8.72640548959005,11.405770518265427,2022-05-29,2022-05,2022-04,0.0
1396,"Nguyên phụ liệu dệt, may, da, giày",230,1004.455108,38.01879208665537,22.23019749568786,2022-05-29,2022-05,2022-04,9.523809523809533
1397,Sắt thép,824.3544375,4134.5848125,2.029404806530067,15.366022907180195,2022-05-29,2022-05,2022-04,-12.128128202779479
1398,Sản phẩm từ sắt thép,410,2016.223027,24.417345227235018,28.95429019355916,2022-05-29,2022-05,2022-04,-8.888888888888886
1399,Kim loại thường khác và sản phẩm,440,2026.362055,41.87078438621995,37.564690295850056,2022-05-29,2022-05,2022-04,-2.2222222222222285
1400,"Điện tử, máy tính và linh kiện",4200,21907.98423,8.252867018417149,10.63082543371776,2022-05-29,2022-05,2022-04,-12.5
1401,Điện thoại và linh kiện,4200,24863.85106,17.382164892268577,14.275244746438503,2022-05-29,2022-05,2022-04,-32.25806451612904
1402,"Máy ảnh, máy quay phim và LK",420,2358.2631579999997,43.78649266949074,47.16254486621327,2022-05-29,2022-05,2022-04,-16.0
1403,"Máy móc thiết bị, dụng cụ PT khác",3500,17181.358132,36.906522483059206,16.35797322434452,2022-05-29,2022-05,2022-04,0.0
1404,Dây điện và cáp điện,300,1348.642618,23.329941472172976,11.791116436508247,2022-05-29,2022-05,2022-04,0.0
1405,Phương tiện vận tải và phụ tùng,1100,4949.453116000001,19.393120772868926,10.581943797109261,2022-05-29,2022-05,2022-04,15.789473684210535
1406,SP nội thất từ chất liệu khác gỗ,270,1406.18048,0.9808263927497052,3.860088057870186,2022-05-29,2022-05,2022-04,-15.625
1407,"Đồ chơi, dụng cụ thể thao và bộ phận",330,1546.698392,30.66973919531722,34.92456754493912,2022-05-29,2022-05,2022-04,0.0
1408,TỔNG TRỊ GIÁ,33258,122361.858107,24.981839818872942,16.448359218810367,2022-04-29,2022-04,2022-03,-2.3575350107160773
1409,Khu vực kinh tế trong nước,8492.504729815319,31773.671974815312,20.510642263566154,21.63516364108547,2022-04-29,2022-04,2022-03,-2.1104019397147766
1410,Khu vực có vốn đầu tư NN,24765.49527018468,90588.18613218468,26.592467290270648,14.73233892416117,2022-04-29,2022-04,2022-03,-2.4419940263685618
1411,Dầu thô,315.4952701846832,773.8253911846832,203.6880342922962,57.07930693148978,2022-04-29,2022-04,2022-03,10.542870855072863
